,index,tmean0,tmean1,tmean2,tmean3,tmax0,tmax1,tmax2,tmax3,tmin0,tmin1,tmin2,tdi0,tdi1,tdi2,tdi3,tdi4,tdi5,mean_rainfall0,rh0,rh1,rh2,rh3,rh4,rh5,nino0,nino1,nino2,nino3,nino4,nino5,act0,bre0,dengue,month,eip,year,population,dengue_per
112,2015-10-31,25.729881809603786,26.18645788828532,25.927597599644816,25.61476227544969,29.81329514903407,30.47049681345622,29.99296800551876,29.522505329501243,21.646468654755623,21.90241902669271,21.86222731682562,8.166826494278446,8.568077786763508,8.13074068869314,7.815486077339418,7.531421311696371,8.290858576374669,247.3713546545804,86.25635,86.98705,87.28997,89.075195,90.115974,87.04604,29.08,28.93,28.79,28.75,28.9,28.85,0,0,285.0,10,12.681705676714367,2015,34109100,0.8355541483064637
113,2015-11-30,24.86360645294189,25.729881809603786,26.18645788828532,25.927597599644816,28.5414408047994,29.81329514903407,30.47049681345622,29.99296800551876,21.185772037506105,21.646468654755623,21.90241902669271,7.355668767293294,8.166826494278446,8.568077786763508,8.13074068869314,7.815486077339418,7.531421311696371,229.6463200289011,84.70249,86.25635,86.98705,87.28997,89.075195,90.115974,29.42,29.08,28.93,28.79,28.75,28.9,0,0,293.0,11,12.370196219142379,2015,34109100,0.8590082998378731
114,2015-12-31,25.078524712593325,24.86360645294189,25.729881809603786,26.18645788828532,29.22601499865132,28.5414408047994,29.81329514903407,30.47049681345622,20.93103421118952,21.185772037506105,21.646468654755623,8.294980787461803,7.355668767293294,8.166826494278446,8.568077786763508,8.13074068869314,7.815486077339418,81.81480980053544,77.93541,84.70249,86.25635,86.98705,87.28997,89.075195,29.26,29.42,29.08,28.93,28.79,28.75,0,0,340.0,12,12.118226673069907,2015,34109100,0.996801440084904
115,2016-01-31,25.091405991585024,25.078524712593325,24.86360645294189,25.729881809603786,30.27895361377347,29.22601499865132,28.5414408047994,29.81329514903407,19.903858477069484,20.93103421118952,21.185772037506105,10.375095136703983,8.294980787461803,7.355668767293294,8.166826494278446,8.568077786763508,8.13074068869314,3.44318919673562,63.70125,77.93541,84.70249,86.25635,86.98705,87.28997,29.11,29.26,29.42,29.08,28.93,28.79,0,0,241.0,1,12.566172156730122,2016,34279669,0.7030406273759527
116,2016-02-29,26.44886036576896,25.091405991585024,25.078524712593325,24.86360645294189,31.91946611733272,30.27895361377347,29.22601499865132,28.5414408047994,20.978254614205195,19.903858477069484,20.93103421118952,10.941211503127526,10.375095136703983,8.294980787461803,7.355668767293294,8.166826494278446,8.568077786763508,10.955682787001134,65.76685,63.70125,77.93541,84.70249,86.25635,86.98705,29.01,29.11,29.26,29.42,29.08,28.93,0,0,318.0,2,13.462086740715767,2016,34279669,0.9276635664130829
117,2016-03-31,28.219925542031564,26.44886036576896,25.091405991585024,25.078524712593325,33.749381711406095,31.91946611733272,30.27895361377347,29.22601499865132,22.690469526475475,20.978254614205195,19.903858477069484,11.058912184930616,10.941211503127526,10.375095136703983,8.294980787461803,7.355668767293294,8.166826494278446,21.456783347725867,71.006424,65.76685,63.70125,77.93541,84.70249,86.25635,28.9,29.01,29.11,29.26,29.42,29.08,0,0,200.0,3,13.234027364111945,2016,34279669,0.5834362052912471
118,2016-04-30,29.360673491160075,28.219925542031564,26.44886036576896,25.091405991585024,34.524148337046306,33.749381711406095,31.91946611733272,30.27895361377347,24.19719829559326,22.690469526475475,20.978254614205195,10.326950041453044,11.058912184930616,10.941211503127526,10.375095136703983,8.294980787461803,7.355668767293294,34.283809534311295,75.988914,71.006424,65.76685,63.70125,77.93541,84.70249,28.72,28.9,29.01,29.11,29.26,29.42,0,0,222.0,4,13.220481840727885,2016,34279669,0.6476141878732843
119,2016-05-31,27.6545962056806,29.360673491160075,28.219925542031564,26.44886036576896,32.27144105972782,34.524148337046306,33.749381711406095,31.91946611733272,23.03775135163338,24.19719829559326,22.690469526475475,9.233689708094444,10.326950041453044,11.058912184930616,10.941211503127526,10.375095136703983,8.294980787461803,213.9365959136188,84.26621,75.988914,71.006424,65.76685,63.70125,77.93541,28.23,28.72,28.9,29.01,29.11,29.26,0,0,639.0,5,11.868046955176785,2016,34279669,1.8640786759055346
120,2016-06-30,25.301057243347167,27.6545962056806,29.360673491160075,28.219925542031564,28.88865000406901,32.27144105972782,34.524148337046306,33.749381711406095,21.71346435546875,23.03775135163338,24.19719829559326,7.1751856486002605,9.233689708094444,10.326950041453044,11.058912184930616,10.941211503127526,10.375095136703983,464.0393217523396,91.66547,84.26621,75.988914,71.006424,65.76685,63.70125,27.69,28.23,28.72,28.9,29.01,29.11,0,0,1290.0,6,10.30933687523305,2016,34279669,3.763163524128544
121,2016-07-31,25.15344170601137,25.301057243347167,27.6545962056806,29.360673491160075,28.80730404392365,28.88865000406901,32.27144105972782,34.524148337046306,21.499579306571714,21.71346435546875,23.03775135163338,7.307724737351941,7.1751856486002605,9.233689708094444,10.326950041453044,11.058912184930616,10.941211503127526,369.8883870226145,89.55759,91.66547,84.26621,75.988914,71.006424,65.76685,26.82,27.69,28.23,28.72,28.9,29.01,11,8,1264.0,7,9.415530581226184,2016,34279669,3.687316817440682
122,2016-08-31,25.703524220374323,25.15344170601137,25.301057243347167,27.6545962056806,29.664082927088582,28.80730404392365,28.88865000406901,32.27144105972782,21.74296551366006,21.499579306571714,21.71346435546875,7.921117413428522,7.307724737351941,7.1751856486002605,9.233689708094444,10.326950041453044,11.058912184930616,204.3656131824851,88.07879,89.55759,91.66547,84.26621,75.988914,71.006424,26.28,26.82,27.69,28.23,28.72,28.9,0,5,1210.0,8,10.783246283299905,2016,34279669,3.5297890420120455
123,2016-09-30,25.687071005503338,25.703524220374323,25.15344170601137,25.301057243347167,29.855200862884523,29.664082927088582,28.80730404392365,28.88865000406901,21.518941020965578,21.74296551366006,21.499579306571714,8.336259841918945,7.921117413428522,7.307724737351941,7.1751856486002605,9.233689708094444,10.326950041453044,81.69180133119225,87.28269,88.07879,89.55759,91.66547,84.26621,75.988914,26.14,26.28,26.82,27.69,28.23,28.72,0,0,646.0,9,13.001958592900513,2016,34279669,1.8844989430907284
124,2016-10-31,25.93710800909227,25.687071005503338,25.703524220374323,25.15344170601137,30.346640494561964,29.855200862884523,29.664082927088582,28.80730404392365,21.527575369804136,21.518941020965578,21.74296551366006,8.819065124757829,8.336259841918945,7.921117413428522,7.307724737351941,7.1751856486002605,9.233689708094444,102.17052248984577,85.35285,87.28269,88.07879,89.55759,91.66547,84.26621,25.98,26.14,26.28,26.82,27.69,28.23,0,0,468.0,10,13.155441066018598,2016,34279669,1.3652407203815182
125,2016-11-30,25.47581443786621,25.93710800909227,25.687071005503338,25.703524220374323,30.064563592274983,30.346640494561964,29.855200862884523,29.664082927088582,20.88706556955973,21.527575369804136,21.518941020965578,9.17749802271525,8.819065124757829,8.336259841918945,7.921117413428522,7.307724737351941,7.1751856486002605,55.43629263490438,79.20254,85.35285,87.28269,88.07879,89.55759,91.66547,25.94,25.98,26.14,26.28,26.82,27.69,0,0,341.0,11,12.592531277218932,2016,34279669,0.9947587300215763
126,2016-12-31,25.01243539010325,25.47581443786621,25.93710800909227,25.687071005503338,29.89957301847396,30.064563592274983,30.346640494561964,29.855200862884523,20.12529770020516,20.88706556955973,21.527575369804136,9.774275318268806,9.17749802271525,8.819065124757829,8.336259841918945,7.921117413428522,7.307724737351941,28.596125760674475,74.10369,79.20254,85.35285,87.28269,88.07879,89.55759,26.1,25.94,25.98,26.14,26.28,26.82,0,0,379.0,12,12.609013470493812,2016,34279669,1.1056116090269132
127,2017-01-31,24.81720610587828,25.01243539010325,25.47581443786621,25.93710800909227,30.08053841129426,29.89957301847396,30.064563592274983,30.346640494561964,19.55387375431676,20.12529770020516,20.88706556955973,10.5266646569775,9.774275318268806,9.17749802271525,8.819065124757829,8.336259841918945,7.921117413428522,15.374529829025269,66.53511,74.10369,79.20254,85.35285,87.28269,88.07879,26.12,26.1,25.94,25.98,26.14,26.28,0,0,241.0,1,12.360846926319311,2017,34453369,0.699496179894628
128,2017-02-28,25.5809155191694,24.81720610587828,25.01243539010325,25.47581443786621,31.41788145474025,30.08053841129426,29.89957301847396,30.064563592274983,19.74394941329956,19.55387375431676,20.12529770020516,11.673932041440692,10.5266646569775,9.774275318268806,9.17749802271525,8.819065124757829,8.336259841918945,0.2810101756453512,62.466965,66.53511,74.10369,79.20254,85.35285,87.28269,26.67,26.12,26.1,25.94,25.98,26.14,0,0,318.0,2,12.82256885521608,2017,34453369,0.9229866606078494
129,2017-03-31,27.203766053722752,25.5809155191694,24.81720610587828,25.01243539010325,32.372014630225394,31.41788145474025,30.08053841129426,29.89957301847396,22.03551741569273,19.74394941329956,19.55387375431676,10.336497214532669,11.673932041440692,10.5266646569775,9.774275318268806,9.17749802271525,8.819065124757829,89.84395293310284,75.5198,62.466965,66.53511,74.10369,79.20254,85.35285,27.32,26.67,26.12,26.1,25.94,25.98,0,0,200.0,3,13.303743269174676,2017,34453369,0.5804947550992763
130,2017-04-30,28.783059565226235,27.203766053722752,25.5809155191694,24.81720610587828,33.988980293273926,32.372014630225394,31.41788145474025,30.08053841129426,23.57713861465454,22.03551741569273,19.74394941329956,10.411841678619384,10.336497214532669,11.673932041440692,10.5266646569775,9.774275318268806,9.17749802271525,57.816576857268814,81.04257,75.5198,62.466965,66.53511,74.10369,79.20254,28.03,27.32,26.67,26.12,26.1,25.94,0,0,222.0,4,13.511837762780942,2017,34453369,0.6443491781601968
131,2017-05-31,27.584903347876764,28.783059565226235,27.203766053722752,25.5809155191694,32.25774589661629,33.988980293273926,32.372014630225394,31.41788145474025,22.91206095295568,23.57713861465454,22.03551741569273,9.345684943660611,10.411841678619384,10.336497214532669,11.673932041440692,10.5266646569775,9.774275318268806,190.97607444167136,85.584854,81.04257,75.5198,62.466965,66.53511,74.10369,28.3,28.03,27.32,26.67,26.12,26.1,0,0,639.0,5,12.715875779646067,2017,34453369,1.854680742542188
132,2017-06-30,25.681536928812665,27.584903347876764,28.783059565226235,27.203766053722752,29.316302871704103,32.25774589661629,33.988980293273926,32.372014630225394,22.046771081288657,22.91206095295568,23.57713861465454,7.269531790415446,9.345684943660611,10.411841678619384,10.336497214532669,11.673932041440692,10.5266646569775,445.2097295466065,91.281425,85.584854,81.04257,75.5198,62.466965,66.53511,28.06,28.3,28.03,27.32,26.67,26.12,7,0,1290.0,6,11.176738028466785,2017,34453369,3.744191170390333
133,2017-07-31,25.768207734630955,25.681536928812665,27.584903347876764,28.783059565226235,29.683473187108195,29.316302871704103,32.25774589661629,33.988980293273926,21.852942251390026,22.046771081288657,22.91206095295568,7.830530935718167,7.269531790415446,9.345684943660611,10.411841678619384,10.336497214532669,11.673932041440692,305.69523609891536,88.308495,91.281425,85.584854,81.04257,75.5198,62.466965,27.54,28.06,28.3,28.03,27.32,26.67,6,11,1264.0,7,9.8579754953402,2017,34453369,3.6687268522274263
134,2017-08-31,25.231533511992424,25.768207734630955,25.681536928812665,27.584903347876764,28.723522893844116,29.683473187108195,29.316302871704103,32.25774589661629,21.7395444685413,21.852942251390026,22.046771081288657,6.983978425302813,7.830530935718167,7.269531790415446,9.345684943660611,10.411841678619384,10.336497214532669,413.1023751191795,90.40347,88.308495,91.281425,85.584854,81.04257,75.5198,26.7,27.54,28.06,28.3,28.03,27.32,0,3,1210.0,8,10.84315756409043,2017,34453369,3.511993268350622
135,2017-09-30,25.43758567174276,25.231533511992424,25.768207734630955,25.681536928812665,29.169807052612303,28.723522893844116,29.683473187108195,29.316302871704103,21.70536429087321,21.7395444685413,21.852942251390026,7.464442761739095,6.983978425302813,7.830530935718167,7.269531790415446,9.345684943660611,10.411841678619384,410.2414909271896,89.0248,90.40347,88.308495,91.281425,85.584854,81.04257,26.29,26.7,27.54,28.06,28.3,28.03,15,0,646.0,9,12.614562141177762,2017,34453369,1.8749980589706625
136,2017-10-31,25.76808874068721,25.43758567174276,25.231533511992424,25.768207734630955,29.797558015392674,29.169807052612303,28.723522893844116,29.683473187108195,21.73861921987226,21.70536429087321,21.7395444685413,8.058938795520413,7.464442761739095,6.983978425302813,7.830530935718167,7.269531790415446,9.345684943660611,192.2057827620208,86.32414,89.0248,90.40347,88.308495,91.281425,85.584854,26.15,26.29,26.7,27.54,28.06,28.3,0,0,468.0,10,12.527942418940578,2017,34453369,1.3583577269323066
137,2017-11-30,25.25334898630778,25.76808874068721,25.43758567174276,25.231533511992424,29.28835201263428,29.797558015392674,29.169807052612303,28.723522893844116,21.21834576924642,21.73861921987226,21.70536429087321,8.070006243387859,8.058938795520413,7.464442761739095,6.983978425302813,7.830530935718167,7.269531790415446,122.63399208068849,81.469215,86.32414,89.0248,90.40347,88.308495,91.281425,25.74,26.15,26.29,26.7,27.54,28.06,0,0,341.0,11,13.074021161042069,2017,34453369,0.9897435574442661
138,2017-12-31,24.67144529281124,25.25334898630778,25.76808874068721,25.43758567174276,29.244579561295048,29.28835201263428,29.797558015392674,29.169807052612303,20.098310962800056,21.21834576924642,21.73861921987226,9.146268598494991,8.070006243387859,8.058938795520413,7.464442761739095,6.983978425302813,7.830530935718167,76.62076503559948,72.82565,81.469215,86.32414,89.0248,90.40347,88.308495,25.62,25.74,26.15,26.29,26.7,27.54,0,0,379.0,12,12.861598317466093,2017,34453369,1.1000375609131285
139,2018-01-31,24.41204590951243,24.67144529281124,25.25334898630778,25.76808874068721,29.78430717222152,29.244579561295048,29.28835201263428,29.797558015392674,19.03978450836674,20.098310962800056,21.21834576924642,10.744522663854784,9.146268598494991,8.070006243387859,8.058938795520413,7.464442761739095,6.983978425302813,2.0828926666080947,66.36174,72.82565,81.469215,86.32414,89.0248,90.40347,25.57,25.62,25.74,26.15,26.29,26.7,0,0,167.0,1,12.52806093406855,2018,34279669,0.4871692314181913
140,2018-02-28,25.577517986297607,24.41204590951243,24.67144529281124,25.25334898630778,31.2667464188167,29.78430717222152,29.244579561295048,29.28835201263428,19.8882897240775,19.03978450836674,20.098310962800056,11.378456694739205,10.744522663854784,9.146268598494991,8.070006243387859,8.058938795520413,7.464442761739095,18.782160937190056,62.956688,66.36174,72.82565,81.469215,86.32414,89.0248,25.97,25.57,25.62,25.74,26.15,26.29,0,0,95.0,2,13.051366142521676,2018,34279669,0.2771321975133424
141,2018-03-31,26.98254523738738,25.577517986297607,24.41204590951243,24.67144529281124,32.35377330164756,31.2667464188167,29.78430717222152,29.244579561295048,21.61131748076408,19.8882897240775,19.03978450836674,10.742455820883476,11.378456694739205,10.744522663854784,9.146268598494991,8.070006243387859,8.058938795520413,54.960645203292366,70.296234,62.956688,66.36174,72.82565,81.469215,86.32414,26.48,25.97,25.57,25.62,25.74,26.15,0,0,72.0,3,13.669323439742142,2018,34279669,0.21003703390484896
142,2018-04-30,27.75758390426636,26.98254523738738,25.577517986297607,24.41204590951243,32.88087250391642,32.35377330164756,31.2667464188167,29.78430717222152,22.63429517745972,21.61131748076408,19.8882897240775,10.246577326456704,10.742455820883476,11.378456694739205,10.744522663854784,9.146268598494991,8.070006243387859,114.1225470867753,78.63807,70.296234,62.956688,66.36174,72.82565,81.469215,27.31,26.48,25.97,25.57,25.62,25.74,0,0,73.0,4,13.954142368203975,2018,34279669,0.2129542149313052
143,2018-05-31,26.425403564207016,27.75758390426636,26.98254523738738,25.577517986297607,30.83194271210701,32.88087250391642,32.35377330164756,31.2667464188167,22.01886481623496,22.63429517745972,21.61131748076408,8.813077895872054,10.246577326456704,10.742455820883476,11.378456694739205,10.744522663854784,9.146268598494991,310.92811461418864,86.01572,78.63807,70.296234,62.956688,66.36174,72.82565,27.73,27.31,26.48,25.97,25.57,25.62,0,0,441.0,5,12.719310850711585,2018,34279669,1.2864768326671998
144,2018-06-30,25.17128791809082,26.425403564207016,27.75758390426636,26.98254523738738,28.625652345021567,30.83194271210701,32.88087250391642,32.35377330164756,21.716923427581783,22.01886481623496,22.63429517745972,6.908728917439778,8.813077895872054,10.246577326456704,10.742455820883476,11.378456694739205,10.744522663854784,658.6919485983252,92.37292,86.01572,78.63807,70.296234,62.956688,66.36174,27.77,27.73,27.31,26.48,25.97,25.57,16,11,1454.0,6,11.375042619275154,2018,34279669,4.241581212467367
145,2018-07-31,24.724518129902503,25.17128791809082,26.425403564207016,27.75758390426636,28.184616211921934,28.625652345021567,30.83194271210701,32.88087250391642,21.26442026322888,21.716923427581783,22.01886481623496,6.92019594869306,6.908728917439778,8.813077895872054,10.246577326456704,10.742455820883476,11.378456694739205,791.8395215648413,90.7333,92.37292,86.01572,78.63807,70.296234,62.956688,27.42,27.77,27.73,27.31,26.48,25.97,11,15,779.0,7,10.695318662573975,2018,34279669,2.2724840196094074
146,2018-08-31,24.625235280682965,24.724518129902503,25.17128791809082,26.425403564207016,28.170136144084317,28.184616211921934,28.625652345021567,30.83194271210701,21.08033435575424,21.26442026322888,21.716923427581783,7.089801788330078,6.92019594869306,6.908728917439778,8.813077895872054,10.246577326456704,10.742455820883476,810.8258260789514,89.5194,90.7333,92.37292,86.01572,78.63807,70.296234,26.94,27.42,27.77,27.73,27.31,26.48,19,8,293.0,8,11.89019932437761,2018,34279669,0.854734040751677
147,2018-09-30,25.87932399113973,24.625235280682965,24.724518129902503,25.17128791809082,30.343039385477702,28.170136144084317,28.184616211921934,28.625652345021567,21.415608851114907,21.08033435575424,21.26442026322888,8.927430534362793,7.089801788330078,6.92019594869306,6.908728917439778,8.813077895872054,10.246577326456704,110.91376211181284,82.04915,89.5194,90.7333,92.37292,86.01572,78.63807,27.19,26.94,27.42,27.77,27.73,27.31,11,15,281.0,9,13.13678970427409,2018,34279669,0.8197278684342021
148,2018-10-31,25.31227751701109,25.87932399113973,24.625235280682965,24.724518129902503,29.459474286725445,30.343039385477702,28.170136144084317,28.184616211921934,21.16508074729673,21.415608851114907,21.08033435575424,8.294393539428711,8.927430534362793,7.089801788330078,6.92019594869306,6.908728917439778,8.813077895872054,284.1844795663655,84.36447,82.04915,89.5194,90.7333,92.37292,86.01572,27.62,27.19,26.94,27.42,27.77,27.73,0,0,183.0,10,13.611770095068913,2018,34279669,0.5338441278414912
149,2018-11-30,25.123203722635903,25.31227751701109,25.87932399113973,24.625235280682965,29.214015388488768,29.459474286725445,30.343039385477702,28.170136144084317,21.03239234288533,21.16508074729673,21.415608851114907,8.181623045603434,8.294393539428711,8.927430534362793,7.089801788330078,6.92019594869306,6.908728917439778,118.87385689273476,81.02927,84.36447,82.04915,89.5194,90.7333,92.37292,27.61,27.62,27.19,26.94,27.42,27.77,0,0,138.0,11,13.719632732036724,2018,34279669,0.4025709816509605
150,2018-12-31,25.295430737157023,25.123203722635903,25.31227751701109,25.87932399113973,29.940254426771595,29.214015388488768,29.459474286725445,30.343039385477702,20.650607201360888,21.03239234288533,21.16508074729673,9.289647225410707,8.181623045603434,8.294393539428711,8.927430534362793,7.089801788330078,6.92019594869306,22.326226222366092,76.35252,81.02927,84.36447,82.04915,89.5194,90.7333,27.49,27.61,27.62,27.19,26.94,27.42,0,0,114.0,12,12.417761175762152,2018,34279669,0.33255863701601085
151,2019-01-31,24.353884789251516,25.295430737157023,25.123203722635903,25.31227751701109,30.066859922101425,29.940254426771595,29.214015388488768,29.459474286725445,18.242960611979168,20.650607201360888,21.03239234288533,11.80681521097819,9.289647225410707,8.181623045603434,8.294393539428711,8.927430534362793,7.089801788330078,0.9817317262291908,61.11374,76.35252,81.02927,84.36447,82.04915,89.5194,27.19,27.49,27.61,27.62,27.19,26.94,0,0,71.0,1,12.990365864174787,2019,34810183,0.203963305794744
152,2019-02-28,26.435088668550765,24.353884789251516,25.295430737157023,25.123203722635903,32.054241452898296,30.066859922101425,29.940254426771595,29.214015388488768,20.81593588420323,18.242960611979168,20.650607201360888,11.238305568695068,11.80681521097819,9.289647225410707,8.181623045603434,8.294393539428711,8.927430534362793,14.529258603602647,65.578766,61.11374,76.35252,81.02927,84.36447,82.04915,27.46,27.19,27.49,27.61,27.62,27.19,0,0,60.0,2,13.187103731679333,2019,34810183,0.17236335700964284
153,2019-03-31,27.87095642089844,26.435088668550765,24.353884789251516,25.295430737157023,33.651819905927105,32.054241452898296,30.066859922101425,29.940254426771595,22.09009293586977,20.81593588420323,18.242960611979168,11.561726970057334,11.238305568695068,11.80681521097819,9.289647225410707,8.181623045603434,8.294393539428711,15.965389066189529,69.258545,65.578766,61.11374,76.35252,81.02927,84.36447,28.09,27.46,27.19,27.49,27.61,27.62,0,0,57.0,3,13.007775764075218,2019,34810183,0.1637451891591607
154,2019-04-30,28.62904233932495,27.87095642089844,26.435088668550765,24.353884789251516,34.099356396993,33.651819905927105,32.054241452898296,30.066859922101425,23.15872844060262,22.09009293586977,20.81593588420323,10.94062795639038,11.561726970057334,11.238305568695068,11.80681521097819,9.289647225410707,8.181623045603434,96.80250240251422,77.238556,69.258545,65.578766,61.11374,76.35252,81.02927,28.44,28.09,27.46,27.19,27.49,27.61,0,0,64.0,4,14.018813055356114,2019,34810183,0.18385424747695236
155,2019-05-31,28.428571454940304,28.62904233932495,27.87095642089844,26.435088668550765,33.40720952351888,34.099356396993,33.651819905927105,32.054241452898296,23.7294675765499,23.15872844060262,22.09009293586977,9.711481348673503,10.94062795639038,11.561726970057334,11.238305568695068,11.80681521097819,9.289647225410707,62.82905023097992,81.81446,77.238556,69.258545,65.578766,61.11374,76.35252,28.48,28.44,28.09,27.46,27.19,27.49,0,0,146.0,5,11.881047801230226,2019,34810183,0.41941750205679756
156,2019-06-30,26.685103511810304,28.428571454940304,28.62904233932495,27.87095642089844,30.65685536066691,33.40720952351888,34.099356396993,33.651819905927105,22.713351440429687,23.7294675765499,23.15872844060262,7.943503920237223,9.711481348673503,10.94062795639038,11.561726970057334,11.238305568695068,11.80681521097819,266.67829525649546,88.55615,81.81446,77.238556,69.258545,65.578766,61.11374,28.18,28.48,28.44,28.09,27.46,27.19,12,0,417.0,6,10.599353646253551,2019,34810183,1.1979253312170177
157,2019-07-31,25.47956543584024,26.685103511810304,28.428571454940304,28.62904233932495,29.143716719842725,30.65685536066691,33.40720952351888,34.099356396993,21.815414428710938,22.713351440429687,23.7294675765499,7.328302291131789,7.943503920237223,9.711481348673503,10.94062795639038,11.561726970057334,11.238305568695068,456.9527552254498,89.13601,88.55615,81.81446,77.238556,69.258545,65.578766,27.64,28.18,28.48,28.44,28.09,27.46,0,18,850.0,7,9.979422191214704,2019,34810183,2.4418142243032737
158,2019-08-31,24.866787941225112,25.47956543584024,26.685103511810304,28.428571454940304,28.270742662491337,29.143716719842725,30.65685536066691,33.40720952351888,21.462833281486265,21.815414428710938,22.713351440429687,6.807909381005072,7.328302291131789,7.943503920237223,9.711481348673503,10.94062795639038,11.561726970057334,925.4273397959768,92.13944,89.13601,88.55615,81.81446,77.238556,69.258545,26.9,27.64,28.18,28.48,28.44,28.09,19,8,681.0,8,10.139742742550018,2019,34810183,1.9563241020594462
159,2019-09-30,25.61110391616821,24.866787941225112,25.47956543584024,26.685103511810304,29.328722031911216,28.270742662491337,29.143716719842725,30.65685536066691,21.89348554611206,21.462833281486265,21.815414428710938,7.4352364857991535,6.807909381005072,7.328302291131789,7.943503920237223,9.711481348673503,10.94062795639038,427.3106992985309,88.98262,92.13944,89.13601,88.55615,81.81446,77.238556,26.75,26.9,27.64,28.18,28.48,28.44,0,14,534.0,9,11.647229362463493,2019,34810183,1.534033877385821
160,2019-10-31,25.17709433647894,25.61110391616821,24.866787941225112,25.47956543584024,28.94208683506135,29.328722031911216,28.270742662491337,29.143716719842725,21.41210183789653,21.89348554611206,21.462833281486265,7.529984997164819,7.4352364857991535,6.807909381005072,7.328302291131789,7.943503920237223,9.711481348673503,417.11875378102064,87.85156,88.98262,92.13944,89.13601,88.55615,81.81446,27.2,26.75,26.9,27.64,28.18,28.48,0,0,605.0,10,12.818745679619262,2019,34810183,1.7379971831805654
161,2019-11-30,25.47117369969686,25.17709433647894,25.61110391616821,24.866787941225112,29.616683546702067,28.94208683506135,29.328722031911216,28.270742662491337,21.32566391626994,21.41210183789653,21.89348554611206,8.291019630432128,7.529984997164819,7.4352364857991535,6.807909381005072,7.328302291131789,7.943503920237223,122.31286893174052,81.94203,87.85156,88.98262,92.13944,89.13601,88.55615,27.22,27.2,26.75,26.9,27.64,28.18,0,0,571.0,11,13.458682228319665,2019,34810183,1.6403246142084345
162,2019-12-31,24.86096400599326,25.47117369969686,25.17709433647894,25.61110391616821,28.88063092385569,29.616683546702067,28.94208683506135,29.328722031911216,20.84129699583977,21.32566391626994,21.41210183789653,8.039333928015925,8.291019630432128,7.529984997164819,7.4352364857991535,6.807909381005072,7.328302291131789,38.334451314657926,74.84738,81.94203,87.85156,88.98262,92.13944,89.13601,27.12,27.22,27.2,26.75,26.9,27.64,0,0,595.0,12,12.685394554859775,2019,34810183,1.7092699570122916
